Insee,Code_postal,Ville,Sécurité,Éducation,Sport / Loisir,Environnement,Vie pratique,pouce_positif,pouce_negatif,commentaire,date,auteur
15025,15300,Albepierre-Bredons,5,5,5,5,5,2,1,"Douceur de vivre au cœur d’un territoire de moyenne montagne investi dans le domaine agricole mais aussi par son développement de résidences principales et qui par son infrastructure routière permet un désenclavement bénéfique pour la vie locale commerces facilement accessibles , maison Medicale, .",20/06/2021,Francine
15025,15300,Albepierre-Bredons,4,4,3,4,2,1,1,"Nature, paysage, calme, apaisant. Le charme et la tranquillité de la campagne, et à proximité de tout",02/04/2021,Sophie
30007,30100,Alès,0,0,0,1,0,20,5,"La montagne est très belle toute proche  mais quand a la mentalité c est a fuir, les gens sont d un méfiant ,a fuir quand on viens de Normandie cette ambiance impersonnelle .a croire que le soleil rends triste les gens .",03/03/2021,fabrice
30007,30100,Alès,2,3,4,4,3,0,0,"Ville agréable à vivre en espérant que ça ne s'aggrave pas. Avec le gardon qui passe en périphérie de la ville et une piscine fort sympathique avec un parcours pédestre génial. Ceci dit, on y trouve pas tout.",20/02/2022,Cissou
30007,30100,Alès,,,,,,0,0,"Je tiens à préciser que peu de villes bénéficient d'un stationnement gratuit, pour information 1 heure de gratuité en centre-ville et 2 heures au parking du gardon",20/02/2022,Cissou
30007,30100,Alès,5,5,5,5,5,1,1,J'adore ma ville !,16/02/2022,Jumanji30100
30007,30100,Alès,2,3,3,4,4,0,0,Il y a un manque de sécurité mais la vie est agréable et beaucoup d'activités pour tous. un environnement plutôt bien et de nombreux commerces. ça va. ,03/02/2022,aurelie
30007,30100,Alès,1,3,2,3,2,0,3,Ales est longtemps resté dans la Russie des années 50 niveau ambiance et architecture.,25/01/2022,SEB
30007,30100,Alès,,,,,,2,0,"A Alès on a absolument rien à envier à Nîmes ! Je suis Nîmoise de naissance, j'y ai vécu 35 ans et jamais je n'y retournerai ! Aucune jalousie sur une féria qui n'est autre que beuverie et insécurité ! Villa à fuir à cause d'une forte insécurité ! Il n'y a rien à y faire, ni la mer ni la rivière et aucune belle promenade. Ici à Alès on peut se promener tranquillement, on a le gardon où on peut aller marcher et apprécier le calme, rien à voir avec Nîmes. ",20/02/2022,Cissou
30007,30100,Alès,4,4,4,5,4,3,0,"Typologie exceptionnelle à 1h de la méditerranée à 15 minutes du parc des Cévennes inscrit au patrimoine mondial de L UNESCO, tout à disposition à taille humaine.",30/11/2021,Sebas 
30007,30100,Alès,5,5,4,5,5,2,1,Ah les super petite ville convivial où il fait bon vivre en plein milieu des Cévennes entouré de montagnes les de rivières,05/11/2021,Djamel
30007,30100,Alès,0,3,3,0,1,3,1,"Une pollution sonore et atmosphérique  importante, je suis asthmatique et je me dis que si je reste dans cette petite ville je vais mourir plus vite. ",13/10/2021,CP
30007,30100,Alès,,,,,,5,0,"Quand on est vraiment asthmatique on doit vivre en altitude au dessus de 700mtre pour etre bien ,en plus la mentalite du gard est a fuir,,,,,l auvergne c est le top .....",15/10/2021,joel
30007,30100,Alès,3,4,4,4,4,3,3,"Alès est une ville agréable où il fait bon vivre, cela dit certains quartiers ne sont plus très sûrs et il serait bon d'y remédier.",12/09/2021,Marine
30007,30100,Alès,2,4,5,3,4,1,3,Je ne me sens pas en sécurité le soir à Alès car la délinquance est trop présente la nuit.,30/06/2021,Janie
30007,30100,Alès,4,4,4,3,4,1,4,"C'est une ville vivante avec toujours des animations, des efforts de rénovation, un sens de l'hospitalité.",19/04/2021,Alamanga
30007,30100,Alès,4,4,4,4,4,4,10,"Ales est une ville très accueillante, toujours en mouvement, des moments inoubliables comme la féria, les fêtes du 14 juillet, le marché de Noël, une ville très sportive, une ville très culturelle.",19/04/2021,christine
30007,30100,Alès,,,,,,5,3,"Une ville sans convivialitee, quelle horreur cette mefiance en continue;;;;",23/07/2021,jerome 
30007,30100,Alès,3,3,3,4,4,4,7,Ville en pleine évolution bravo monsieur le maire !! comparé a Bagnol sur cèze il n y a pas photo  !!! j ai déménager de bagnols a Ales quelle changement !!!,11/04/2021,Marc 
30007,30100,Alès,4,4,5,5,5,5,8,"Les services municipaux sont très bien, les commerçants très accueillants et sympathiques, c'est une ville qui monte où il fait bon vivre.  Les entreprises sont de vrais professionnels qui ont vraiment envie de vous renseigner est de vous conseiller au mieux.",21/03/2021,Chris
30007,30100,Alès,0,2,3,2,2,7,4,"Points positifs : accès direct aux Cévennes pour de belles randonnées et se ressourcer, en un peu plus d'une heure de route on est à la mer, le soleil. ",17/03/2021,Geoffrey 
11008,11580,Alet-les-Bains,4,3,2,4,2,0,0,"La campagne, le bon vivre et la nature. il fait bon vivre dans mon village, on s'y sent très bien !!!",26/02/2019,Annealet
57012,57440,Algrange,3,2,3,2,2,1,0,Ancienne ville miniere. peu de commerces et activités à l'heure actuelle . etant jeune et active je ne suis pas beaucoup dans ma ville qui n'est pas la ville dont je suis originaire. manque de population jeune .,29/05/2021,BelaBahia
57012,57440,Algrange,3,3,3,2,3,0,0,"Ville déserte, manque de moyens et de commerces. Trop peu de communication et d'entraide.commune fait de son mieux mais trop de favoritisme",03/04/2020,Gege
57012,57440,Algrange,3,2,4,4,3,0,0,Ville agreable en amenagement constent .proche de la frontiere et commerce proche avec un maire a l'ecoute,12/08/2019,Locail
34009,34290,Alignan-du-Vent,5,5,3,4,4,1,0,Petit village agréable où il fait bon vivre. Il y a de nombreuses festivités.  Il manque un peu de places de stationnement.,27/01/2021,Cyrille34290
7008,07210,Alissas,4,4,4,5,2,1,0,"Petite ville où il fait bon vivre , les gens sont chaleureux , gentils et comme c est petit c est très agréable , les grandes villes ne sont pas loin . Nous avons l avantage de la campagne et pas les inconvénients des grandes villes",10/01/2017,Ibucathy
7008,07210,Alissas,5,5,4,5,5,0,0,"Beau village d'Ardèche avec une municipalité très dynamique. Ce village a de nombreux commerces et bénéficie également de la proximité de ceux de Privas. Village très agréable à vivre ou l'on retrouve la douceur Ardechoise tout en étant assez proche de la vallée du Rhône. 45 minutes de Aubenas , Valence, 30 de Montélimar  et 20 minutes de l'autoroute. ",18/05/2021,Yala
26004,26300,Alixan,3,4,4,1,3,0,0,"Bel dynamique, propre, importante, écologique, vivante, agréable. Elle est très fleurie, et beaucoup d'innovations vont être réalisés",02/06/2021,Dragonv
27008,27460,Alizay,4,4,5,5,5,0,0,"Village agréable et dynamique. Commerces de proximité, ce village met en avant les producteurs locaux pour la cantine de son école et donne un cadre de vie detendu",05/12/2020,ANNE
27008,27460,Alizay,4,4,5,5,5,0,1,Petite ville agréable très bien équipée proche des grands axes routiers et des grands centres d’actiVites (Rouen elbeuf louviers val de reuil),21/12/2021,Gigi 7887
27008,27460,Alizay,4,4,4,4,4,0,0,"Village solidaire , agréable à vivre et très bien achalandé. ",03/12/2021,Sandrine 
27008,27460,Alizay,3,4,4,3,4,0,0,C EST UNE VILLE QUI ME PLAIT BIEN,22/02/2017, la mouette
56001,56350,Allaire,4,2,2,4,4,0,0,"Les aspects positifs sont le calme, la sécurité et l'environnement. Concernant la vie pratique, il y a tout ce qu'il faut (supermarché, la poste, plusieurs magasins...). L'éducation est assez limité étant donné qu'il n'y a pas de lycée et très peu de sport sont proposés.",09/02/2021,unetoilerose
19005,19240,Allassac,4,5,5,5,2,0,0,"Ville composée de plusieurs villages qui possèdent leur chapelles. Allassac est une ville dortoir tout près de Brive-la-Gaillarde. Vie associative très développée, un bémol peu de commerces.",05/12/2020,Pascale
19005,19240,Allassac,3,4,2,4,3,0,0,Les routes sont beaucoup trop étroites. Cela provoque régulièrement des constats sinon bonne ambiance.,09/07/2019,El269
13002,13190,Allauch,4,3,4,2,2,2,0,"Est devenue très bruyante, les associations sportives, notamment de foot, ne respectent pas les habitations avoisinantes. La Police Municipale a été informée à multiples reprises, le Maire également, rien n'est fait, c'est même de pire en pire.",19/09/2021,Vi
13002,13190,Allauch,5,5,5,5,5,0,0,"Charmant village avec ces magnifiques collines et son village perché classé Parmis les plus beaux de Provence.Depuis notre dame du château on surplombe Marseille,Aubagne,Plan de Cuques et Gemenos ",05/09/2021,Léo 
13002,13190,Allauch,4,5,5,5,5,1,0,Ville très agreable aux portes de marseille point negatif la taxe fonciere est élevé et certains domaines de la securité pourrait etre amelioré,06/05/2021,gregory
13002,13190,Allauch,2,4,4,0,4,2,2,La ville d allauch proche de Marseille est magnifique avec ses petits commerces de village ... son clocher  mitique.. Point négatif trop de logement sociaux,26/07/2019,Stefb83
13002,13190,Allauch,,,,,,2,1,Du grand n’importe quoi.Allez vous renseigner avant de dire vos insanités.Allauch est la ville comptant le moins de logements sociaux des bouches du Rhône.C’est pour cela que les charges sont élevées.l’êtat demande des millions d’euro d’indemnisation car la commune ne possède que 2% de logements sociaux alors que l’état en demande 20%,05/09/2021,Léo
13002,13190,Allauch,3,3,2,3,4,2,0,"Ma ville m'apporte tous les besoins nécessaires du quotidien, pour les projets de vie. En revanche, cest une ville polluer",28/04/2019,Louloute
13002,13190,Allauch,,,,,,0,2,Allauch st classé bleu.Donc votre commentaire n’as lieux d’être,05/09/2021,Jean Paul Émile
13002,13190,Allauch,2,4,3,2,2,1,0,"Ville propre et dynamique, nombreux aménagements pour les enfants. Il manque de projets pour les personnes a mobilité réduite.",01/04/2019,Misscoste
13002,13190,Allauch,4,4,3,5,3,0,0,"Ma ville est une ville propre, magnifique ou il fait bon vivre!! on a beaucoup de chance d'être dans le sud et vivre dans une ville aussi charmante",18/06/2018,Tina13190
13002,13190,Allauch,5,4,4,4,5,0,0,"Une ville saine, propre dans laquelle on se sent chez nous. Un maire très présent et les forces de l'ordre tolérant. ",15/02/2017,Ajc13
13002,13190,Allauch,1,2,1,2,1,2,0,Acceuillante mais peu sécurisée,10/02/2017,Ludi13190
13003,13980,Alleins,4,3,3,4,2,1,0,Superbe village provençal où il fait bon vivre. Des commerces de proximité et des médecins mais manque un peu d'animations et de loisirs,11/04/2019,Kitty
13003,13980,Alleins,4,4,4,3,3,0,0,J'habite un village très charmant et agréable à vivre. Les commerçants sont chaleureux et accueillant.,06/11/2019,Charmelo
24007,24600,Allemans,3,3,3,4,2,0,0,Trop de gens du voyage qui ne respect rien ni personne. Il manque de medecins et les services ne sont pas top,23/08/2019,Micky
38006,38580,Allevard,5,5,5,4,0,1,0,"Tout est fait pour les touristes mais rien pour les habitants,  trois boulangeries aux horaires improbables quand elles ne sont pas fermées toutes les trois en même temps. Village fantome avec des immeubles entiers fermés.  Prix de l'électricité et taxes incompréhensibles. Beaucoup d'incivilités, musique à fond,  cri dans la rue... ",23/05/2021,Emma
38006,38580,Allevard,2,3,2,1,2,0,0,"Ville sale, les rues sont en très mauvais état et dangereuses pour les personnes âgées ou handicapées. L'entretien des routes n'est pas fait. Leurs abords deviennent des friches envahies par des espèces envahissantes donnant une impression générale d'abandon. La rivière du Bréda sert de poubelle, les garages y jettent leurs hydrocarbures usagers sans que personnes y trouve à redire bien que l'odeur tenace ne laisse aucun doute.",29/09/2021,Schola
38006,38580,Allevard,4,2,3,4,1,0,0,Très bon environment paisible mais pas assez d activité sociales....parfait pour y vivre en famille calme et en sécurité pour les enfants...gros point négatif vaut mieux avoir le permis de conduire pour pouvoir avoir accès aux hôpitaux et soins médicaux,24/06/2021,Mary
38006,38580,Allevard,5,5,5,5,5,0,0,"Que du positif, à part peut être les horaires des gasins beaucoup trop restreint et le manque de poubelles de tri sur la commune. ",28/02/2021,Ama
38006,38580,Allevard,4,4,3,4,4,0,0,Une ville thermal ou il fait bon d'y vivre air pur animation toute l'année beau paysage,27/02/2021,Claudia
38006,38580,Allevard,4,3,3,4,3,0,1,"Une petite ville de campagne où il fait bon vivre, sans circulation, sans bruit, sans stress avec suffisamment d'activités pour s'occuper !",18/06/2019,Milyfrog
38006,38580,Allevard,5,2,3,3,2,0,1,"Petite commune sympatique,proche de 2 stations de ski familiale  en hiver et ses termes por se remettre en formé l'été",14/01/2019,Mel
38006,38580,Allevard,4,4,4,4,4,0,1,"Ville dynamique, touristique l'hiver(ski) et l'été (thermes et casino)",17/05/2017,Fxsophie
43004,43150,Alleyrac,4,4,3,4,2,0,0,"Petite bourgade, à 20 km du Puy en Velay, à 15 minutes d une station de ski, à15 minutes de nombreux lacs,",01/05/2017,Herve43
18004,18110,Allogny,4,3,4,3,2,0,1,Anime pour un village tout le monde ce connaît donc être bien chez nous . Mais parents sont âge donc rassurer quil vive ici,16/08/2019,Aurelie
47007,47420,Allons,3,4,3,4,1,0,0,"Éloigné des commerces, peu de transports, pas d'animations, peu de lumière dans le nouveau lotissement mais plutôt calme,reposant, bucolique",10/07/2019,Emilie.icetea
12004,12300,Almont-les-Junies,4,5,3,5,3,0,0,Nous sommes au vert donc super qualité de vie ! Pendant le confinement cela nous a permis de mieux supporter les longues journées !,06/05/2021,Tetra
57014,57660,Altrippe,5,5,5,5,5,0,0,Rien a dire super village de campagne rien a dire tout y et bien et super bien venez nombreux. ,29/01/2021,haha
57016,57320,Alzing,4,3,3,4,0,0,0,"A la campagne , au calme , mais il faut prendre la voiture pour tout il n'y a pas de commerce , et pas d'école maternelle.",21/08/2021,Carine
11009,11170,Alzonne,4,4,3,4,4,0,0,"Une petite ville calme où il fait bon vivre, idéalement située entre la campagne et un centre urbain.",19/07/2021,Bone
57017,57111,Amanvillers,3,3,3,3,3,0,0,Agréable village avec commodités suffisantes et de nombreuses activités proposées pour tous les habitants.,06/07/2020,Lau97
14006,14210,Amayé-sur-Orne,2,3,4,3,1,0,0,Village de campagne ou règne la tranquillité . Seulement deux commerces de proximité ( une épicerie et un coiffeur ),28/05/2020,Mlemonni
33003,33440,Ambarès-et-Lagrave,1,3,3,1,2,4,0,"Aspects positifs il n'y en a quasiment pas, mis a part pour le sport...",15/05/2019,Didier M
33003,33440,Ambarès-et-Lagrave,3,2,2,2,2,0,0,Ville démodé qui a besoin d'un bon coup de jeune. En rajoutant des lieu de rencontre telle que des des café bar ou même restaurant en plein centre ville.,02/03/2022,Mathias
33003,33440,Ambarès-et-Lagrave,2,4,4,4,3,0,0,Problème de sécurité dans le quartier .,10/10/2021,Phenix13008
33003,33440,Ambarès-et-Lagrave,4,3,3,4,5,0,0,"Bien situé, à 20min de Bordeaux à peine ainsi que de Libourne, bien desservie en bus et train, la situation géographique est idéales.",10/09/2021,Jaadeux
33003,33440,Ambarès-et-Lagrave,1,2,3,2,1,1,0,"Bonjour à toutes et tous. J'habite sur Ambarès ""Résidence Les érables""(Résidence pour la ""Pub"", je suppose ?). Si vous aimez les rodéos urbain d'autos et motos jour et nuit, être encerclé par les chemins de fer (Trains de marchandises et LGV), vour faire casser régulièrement vôtre voiture (pour ma part, 7eme voitures en 10 ans), les feux d'artifice réguliers au sein de la cité à 3 heures du matin, la musique à fond et les bricoleurs sur les terrasses 24 heures sur 24 et 7 jours sur 7, les insultes et menaces gravissimes de certains voisins qui devraient séjourner en Hôpital Psychiatrique, les dealers agressif vous forçant à consommer leurs merdes, avec une Mairie, une Police Municipale et une caserne de Gendarmerie totalement démissionnaires, alors vous êtes au bon endroit !!!  Pour ma part, dès que j'aurai l'occasion financièrement, j'adopterais la doctrine: ""Courage fuyons et vite"". En espérant que ce message vous aura fait lumière sur ce lieu complètement surréaliste !!! Cordialement vôtre",19/07/2021,Choucorea
